NEGATIVE,"reserved this hotel ""blindly"" based on the photos available through the hotels.com website, mistake #1. booked for 2 nights (sat/sun). Saturday asked for early check in and was denied, mistake #3. Sunday was trying to sleep in and was woken bye a loud water sound outside of the door, checked out the noise was horrified to find the hotel was being pressure [?] washed. Also sunday had no maid service so we had to make beds and use wet towels. I am all about being green and using a towel more than once, BUT NOT SURE ABOUT USING IT MORE THAN TWICE."
POSITIVE,"I needed a stop-over on my trip to and from Atlanta to Washington, DC, and picked this hotel, based on the price point and good reviews from other recent guests. I found it to be in a convenient area , easy to reach from the expressway, with a lot of dining options close by. I had no problem with the check-in or room, and felt like it was a good value. [?] The hotel has it's own restaurant, and I decided to try it on my second visit. I had a very nice flounder dinner and banana desert that met an actually exceeded my expectations. Will remember and stay there again when in the area."
POSITIVE,Rooms clean and comfortable. Excellent value for price. Did you find this review helpful? yes no
NEUTRAL,"I wish my reservationist had told me this hotel allows pets when I was deciding on a hotel. Everyone was very friendly and helpful. Myron, at the front desk, about the ""review"" and I would get 10% off my bill if I participated. Also, why is my bill addressed to Stone, George? My name is Georgie, not George. and I live in Richlands, NC, not Bellevue, WA. What's that all about? Room Tip: Ask if pets are allowed."
POSITIVE,The staff were very nice. Very helpful.. The rooms were quiet and clean. I am in the medical field and travel frequently so am very picky about the cleanliness of a motel room. It felt clean and I appreciate that. You need to open the cafe back up for regular service. The staff works to hard the way it is being done now. They have to work the front desk then run in take orders and serve food. Too many different duties though they do a super job.
NEUTRAL,"Location 1. A/c was motion sensor activated and would heat the room up to 74 degrees if movement was not found. Kept having to get up to keep room cool. Didn't sleep 2. Sheets did not fit the bed and kept coming off the mattress. The mattress pad was wrong size it was a queen size mattress pad on a king size bed. Holes were in the sheets, a piece of broken off plastic fork was found under the sheets as well."
NEGATIVE,"It was convenient. It was not a nice hotel. Upon check-in, the clerk was on the phone and apparently the caller was asking for directions. He was not very nice to them. I checked in and tried to order pizza. The key card had Domino's on it and a number. That Domino's told me that they did not delicver to the location. The same Domino's number was listed in the Guest Services booklet in our room. There were several other restuarants listed that also did not deliver to our location. I called the front desk and the clerk was not very helpful. He stated that he had a menu at the front desk for a place that did deliver. I had to walk up to the desk to get this. I was not very pleased, as it was 9:00 at this point. The toilet in my room was dirty, and the lock on the sliding glass door was broken and hte screws that held the lock in the wall were falling out of the drywall. I certainly would not reccommend this hotel to anyone, especially at $122.00 per night. Way overpriced for poor quality and cleanliness."
POSITIVE,"Good value for the money, clean, comfortable, good service, decent breakfast. Parking was a little scarce on Saturday evening, we had to park in the back of the Denny's lot, which was no problem. Just 20 feet away."
POSITIVE,very nice and clean place.during road constructions the staff helped us a lot to guide us to hotel.
POSITIVE,Very thoughtful decor; nice bright colours and everything matching. Fridge and microwave convenient. Good breakfast although more range for diabetics encouraged but this is true in California as a whole. Although I asked for west or south face window had only a view of the wall. I would have changed had it been sunny. Map of restaurants would be helpful and more info on Fresno. The best stay of 6 accommodations on my California trip.
